date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:57:14	20408/20408	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:33%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluamaxkubgee.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1749994474)
22:57:14	13004/13004	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:33%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3oubgee.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1749994474)
22:57:14	26428/26428	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:33%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3kubgee.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1749994474)
22:57:15	40128/40128	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:34%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/roboto-kfo7cnqeu92fr1me7ksn66agldtyluama3yuba.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1749994474)
22:57:15	32340/32340	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:47%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufa5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:15	21364/21364	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:48%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufj5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:15	2220/2220	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:48%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufb5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:16	14868/14868	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:48%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufo5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:16	9980/9980	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:48%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufc5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:16	21200/21200	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:48%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufd5qw54a.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:16	34236/34236	---M--	200	added ('OK')	font/woff2	date:Sun,%2015%20Jun%202025%2013:34:49%20GMT	https://shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	C:/My%20Web%20Sites/elektriker-pohl._Backup/shk-pohl.de/wp-content/uploads/elementor/google-fonts/fonts/robotoslab-bngmuxzytxpivibgjjsb6ufn5qu.woff2	(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/robotoslab.css?ver=1749994489)
22:57:17	650/650	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202025%2014:20:50%20GMT	https://elektriker-pohl.de/wp-content/uploads/elementor/css/post-208.css?ver=1762957250	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-content/uploads/elementor/css/post-208caf8.css	(from https://elektriker-pohl.de/impressum/)
22:57:17	15805/15805	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Nov%202025%2021:57:18%20GMT	https://elektriker-pohl.de/wp-json/wp/v2/pages/208	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/wp/v2/pages/208.json	(from https://elektriker-pohl.de/impressum/)
22:57:17	2684/2684	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Nov%202025%2021:57:18%20GMT	https://elektriker-pohl.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felektriker-pohl.de%2Fimpressum%2F	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/oembed/1.0/embed5be5.json	(from https://elektriker-pohl.de/impressum/)
22:57:18	2854/2854	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Nov%202025%2021:57:18%20GMT	https://elektriker-pohl.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felektriker-pohl.de%2Fimpressum%2F&format=xml	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/oembed/1.0/embed0aec	(from https://elektriker-pohl.de/impressum/)
22:57:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2021:57:18%20GMT	https://elektriker-pohl.de/?p=208	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/index0eba.html	(from https://elektriker-pohl.de/impressum/)
22:57:18	650/650	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Nov%202025%2015:50:28%20GMT	https://elektriker-pohl.de/wp-content/uploads/elementor/css/post-210.css?ver=1762962628	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-content/uploads/elementor/css/post-210d807.css	(from https://elektriker-pohl.de/datenschutz/)
22:57:18	15855/15855	---MCZ	200	added ('OK')	application/json	date:Wed,%2012%20Nov%202025%2021:57:19%20GMT	https://elektriker-pohl.de/wp-json/wp/v2/pages/210	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/wp/v2/pages/210.json	(from https://elektriker-pohl.de/datenschutz/)
22:57:18	2694/2694	---M-Z	200	added ('OK')	application/json	date:Wed,%2012%20Nov%202025%2021:57:19%20GMT	https://elektriker-pohl.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felektriker-pohl.de%2Fdatenschutz%2F	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/oembed/1.0/embed1aed.json	(from https://elektriker-pohl.de/datenschutz/)
22:57:19	2864/2864	---M-Z	200	added ('OK')	text/xml	date:Wed,%2012%20Nov%202025%2021:57:19%20GMT	https://elektriker-pohl.de/wp-json/oembed/1.0/embed?url=https%3A%2F%2Felektriker-pohl.de%2Fdatenschutz%2F&format=xml	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/wp-json/oembed/1.0/embed120a	(from https://elektriker-pohl.de/datenschutz/)
22:57:19	122/122	---M-Z	200	added ('OK')	text/plain	date:Wed,%2012%20Nov%202025%2021:57:19%20GMT	https://shk-pohl.de/robots.txt		(from https://elektriker-pohl.de/wp-content/uploads/elementor/google-fonts/css/roboto.css?ver=1749994474)
22:57:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Nov%202025%2021:57:19%20GMT	https://elektriker-pohl.de/?p=210	C:/My%20Web%20Sites/elektriker-pohl._Backup/elektriker-pohl.de/indexe4c6.html	(from https://elektriker-pohl.de/datenschutz/)
